energy,diameter,dfec_lynch,dfec_structure
43,5.04747474747,1810.07061763,1094.8326039
43,5.12727272727,1799.70504139,1067.13557588
43,5.20707070707,1789.35910044,1036.84513505
43,5.28686868687,1779.04158123,1004.80236629
43,5.36666666667,1768.76029725,968.397262632
43,5.44646464646,1758.52218675,924.456392141
43,5.52626262626,1748.33340014,874.469586912
43,5.60606060606,1738.1993783,825.266931766
43,5.68585858586,1728.12492287,784.602383051
43,5.76565656566,1718.1142593,757.500098345
43,5.84545454545,1708.17109346,745.884103319
43,5.92525252525,1698.29866253,749.77939607
43,6.00505050505,1688.49978083,768.404364882
43,6.08484848485,1678.77688101,800.751039644
43,6.16464646465,1669.13205123,845.804244115
43,6.24444444444,1659.56706871,902.57578317
43,6.32424242424,1650.08342993,969.941192255
43,6.40404040404,1640.68237802,1046.18875053
43,6.48383838384,1631.36492743,1128.25505412
43,6.56363636364,1622.13188632,1210.77833981
43,6.64343434343,1612.98387673,1285.46810081
43,6.72323232323,1603.92135295,1341.78095888
43,6.80303030303,1594.94461806,1369.85757706
43,6.88282828283,1586.053839,1365.09842957
43,6.96262626263,1577.24906018,1331.31457595
43,7.04242424242,1568.53021589,1279.42458308
43,7.12222222222,1559.89714149,1222.43526316
43,7.20202020202,1551.34958363,1170.57626069
43,7.28181818182,1542.88720951,1129.05404384
43,7.36161616162,1534.50961529,1098.15319142
43,7.44141414141,1526.21633372,1074.45485435
43,7.52121212121,1518.0068411,1052.47251934
43,7.60101010101,1509.88056362,1026.57716692
43,7.68080808081,1501.83688308,992.972593689
43,7.76060606061,1493.87514211,950.989362296
43,7.8404040404,1485.99464892,902.976423559
43,7.9202020202,1478.19468165,852.934204208
43,8.0,1470.47449226,804.869182245
44,0.166,141.602056037,34.0042571253
44,0.261,222.914744213,53.6059407649
44,0.507,433.289302351,107.059049426
44,0.69,589.744534627,148.587617878
44,0.89,760.721607035,174.337139314
44,1.18,1008.6290053,262.360818002
44,1.54,1316.36900465,271.220064283
44,1.7,1453.1309635,307.082015848
44,1.86,1578.65812674,369.434909085
44,3.62,1840.09885613,883.138596803
44,7.75,1378.67034769,790.223765029
44,0.1,84.9754082876,20.1519327548
44,0.179797979798,153.415426904,36.8797490909
44,0.259595959596,221.713035397,53.3159804416
44,0.339393939394,289.970022254,70.2123415383
44,0.419191919192,358.209705646,86.6464877544
44,0.49898989899,426.440409189,105.153470615
44,0.578787878788,494.665879453,116.067954868
44,0.658585858586,562.888032538,139.226146445
44,0.738383838384,631.107938823,156.528920205
44,0.818181818182,699.326254553,160.588270356
44,0.89797979798,767.54340923,176.699946398
44,0.977777777778,835.759688387,205.225346469
44,1.05757575758,903.975287608,234.185221379
44,1.13737373737,972.190350377,255.484440638
44,1.21717171717,1040.4049845,266.627053009
44,1.29696969697,1108.61926903,268.907227172
44,1.37676767677,1176.83326404,267.445095016
44,1.45656565657,1245.04701905,267.274382514
44,1.53636363636,1313.26057582,270.866158941
44,1.61616161616,1381.47397731,283.9441233
44,1.69595959596,1449.68441246,305.682334115
44,1.77575757576,1515.67470439,335.281533288
44,1.85555555556,1575.52869648,367.556546849
44,1.93535353535,1628.38100473,400.576800559
44,2.01515151515,1674.33085965,434.878672838
44,2.09494949495,1713.82309442,467.671966446
44,2.17474747475,1747.42711174,493.109413157
44,2.25454545455,1775.73855521,528.028390083
44,2.33434343434,1799.33335663,562.968446612
44,2.41414141414,1818.74697663,583.951780827
44,2.49393939394,1834.46642519,606.18612423
44,2.57373737374,1846.9288692,631.436467695
44,2.65353535354,1856.52357353,650.343173847
44,2.73333333333,1863.59541569,673.531492472
44,2.81313131313,1868.44901524,706.784311068
44,2.89292929293,1871.35295956,742.376835893
44,2.97272727273,1872.5438534,757.188458274
44,3.05252525253,1872.23007375,737.282573344
44,3.13232323232,1870.59517253,719.071266229
44,3.21212121212,1867.800886,737.249884162
44,3.29191919192,1863.98983263,784.550052062
44,3.37171717172,1859.28786271,832.420725354
44,3.45151515152,1853.8061209,866.728517882
44,3.53131313131,1847.64285669,886.844747581
44,3.61111111111,1840.8849945,884.980550211
44,3.69090909091,1833.60950748,858.953953137
44,3.77070707071,1825.88462271,824.428125525
44,3.85050505051,1817.77085327,804.033594403
44,3.9303030303,1809.32192626,811.096132649
44,4.0101010101,1800.58556947,841.176846629
44,4.0898989899,1791.60421013,873.543096833
44,4.1696969697,1782.41559211,885.41238304
44,4.24949494949,1773.05330401,874.703624476
44,4.32929292929,1763.5472499,862.144746893
44,4.40909090909,1753.92406657,868.523060565
44,4.48888888889,1744.20748371,900.455077163
44,4.56868686869,1734.41864229,950.944864757
44,4.64848484848,1724.57637949,1003.27608425
44,4.72828282828,1714.6974788,1038.32912108
44,4.80808080808,1704.79688894,1046.85013715
44,4.88787878788,1694.88791876,1034.21125851
44,4.96767676768,1684.98241176,1010.69099823
44,5.04747474747,1675.09090037,982.807648478
44,5.12727272727,1665.22274213,953.181677264
44,5.20707070707,1655.38624086,920.931717296
44,5.28686868687,1645.58875531,882.542331504
44,5.36666666667,1635.83679638,836.831544747
44,5.44646464646,1626.13611358,788.574626753
44,5.52626262626,1616.49177197,745.721029609
44,5.60606060606,1606.90822105,714.594342847
44,5.68585858586,1597.38935664,698.188565847
44,5.76565656566,1587.93857655,697.059959192
44,5.84545454545,1578.55883043,710.610236194
44,5.92525252525,1569.25266449,737.867076182
44,6.00505050505,1560.02226154,777.808170302
44,6.08484848485,1550.8694771,829.443504617
44,6.16464646465,1541.79587198,891.708185147
44,6.24444444444,1532.80274161,963.066925968
44,6.32424242424,1523.89114254,1040.78181341
44,6.40404040404,1515.06191629,1119.93655122
44,6.48383838384,1506.31571088,1192.6706349
44,6.56363636364,1497.65300021,1248.62397068
44,6.64343434343,1489.07410168,1277.70498128
44,6.72323232323,1480.57919207,1274.78794563
44,6.80303030303,1472.16832194,1243.22604011
44,6.88282828283,1463.84142867,1193.75999141
44,6.96262626263,1455.59834824,1139.36935929
44,7.04242424242,1447.43882591,1090.19338116
44,7.12222222222,1439.3625259,1051.22582811
44,7.20202020202,1431.36904015,1022.47911674
44,7.28181818182,1423.45789629,1000.29448228
44,7.36161616162,1415.62856486,979.082349461
44,7.44141414141,1407.88046584,953.36233391
44,7.52121212121,1400.21297464,919.78086815
44,7.60101010101,1392.62542742,878.263427694
44,7.68080808081,1385.11712602,831.621942563
44,7.76060606061,1377.6873424,783.980925322
44,7.8404040404,1370.33532262,739.145110803
44,7.9202020202,1363.06029052,699.704167895
44,8.0,1355.86145102,666.92237512
45,0.166,135.378046981,32.5203331173
45,0.261,213.112203784,51.3399243637
45,0.507,414.221115166,102.113378326
45,0.69,563.788969128,142.155597137
45,0.89,727.239882511,168.790389289
45,1.18,964.234726519,248.312764049
45,1.54,1258.42866557,257.982999253
45,1.7,1388.66112472,300.290729788
45,1.86,1502.43097789,361.841231761
45,3.62,1712.94357069,798.285885684
45,7.75,1273.60368969,651.540664313
45,0.1,81.2643114502,19.2954934177
45,0.179797979798,146.677401599,35.2571016388
45,0.259595959596,211.963768531,51.0303959832
45,0.339393939394,277.213628841,66.7440739744
45,0.419191919192,342.447969102,82.1176565913
45,0.49898989899,407.674351295,100.726199682
45,0.578787878788,472.896066235,110.827593488
45,0.658585858586,538.114826353,134.618609093
45,0.738383838384,603.331599798,147.323731174
45,0.818181818182,668.546952234,152.109121429
45,0.89797979798,733.761259121,171.336563716
45,0.977777777778,798.974766796,199.723753164
45,1.05757575758,864.187643838,225.755720525
45,1.13737373737,929.400020391,242.973602158
45,1.21717171717,994.611989453,250.660270632
45,1.29696969697,1059.82362458,251.500065045
45,1.37676767677,1125.03498641,249.155228366
45,1.45656565657,1190.24611827,250.74476152
45,1.53636363636,1255.45705155,257.408830249
45,1.61616161616,1320.66775806,273.541611819
45,1.69595959596,1385.46199178,298.839111376
45,1.77575757576,1445.85805881,328.202952937
45,1.85555555556,1499.63862297,360.090906675
45,1.93535353535,1546.56307048,391.544860609
45,2.01515151515,1586.95545714,425.376314793
45,2.09494949495,1621.34677113,450.924234799
45,2.17474747475,1650.32909139,480.10031034
45,2.25454545455,1674.48937414,515.84481732
45,2.33434343434,1694.37935046,540.161137348
45,2.41414141414,1710.50317084,559.268873611
45,2.49393939394,1723.31402379,583.936627571
45,2.57373737374,1733.21526558,603.405067939
45,2.65353535354,1740.56372509,623.315215017
45,2.73333333333,1745.67391042,653.208341101
45,2.81313131313,1748.82243262,687.910757667
45,2.89292929293,1750.25230294,707.928322095
45,2.97272727273,1750.17692652,693.130538032
45,3.05252525253,1748.78372298,672.741021293
45,3.13232323232,1746.23736553,685.583272829
45,3.21212121212,1742.6826271,729.200867685
45,3.29191919192,1738.24687921,775.657921077
45,3.37171717172,1733.04229725,809.125264135
45,3.45151515152,1727.16774569,828.795248601
45,3.53131313131,1720.71045539,827.144810427
45,3.61111111111,1713.7474526,801.987568084
45,3.69090909091,1706.3468242,769.165490894
45,3.77070707071,1698.56879836,751.116518618
45,3.85050505051,1690.466706,760.156350553
45,3.9303030303,1682.08779412,790.263444928
45,4.0101010101,1673.47396189,819.618346064
45,4.0898989899,1664.66237717,827.088391326
45,4.1696969697,1655.68603515,814.829699533
45,4.24949494949,1646.57423896,805.238924621
45,4.32929292929,1637.35301647,816.722721661
45,4.40909090909,1628.04549848,852.607477665
45,4.48888888889,1618.67223974,903.146712157
45,4.56868686869,1609.25150432,950.045364619
45,4.64848484848,1599.7995227,975.852518289
45,4.72828282828,1590.3307117,976.162049075
45,4.80808080808,1580.85786995,959.358739808
45,4.88787878788,1571.39235524,934.798053242
45,4.96767676768,1561.94423793,907.343943406
45,5.04747474747,1552.52243588,878.261776187
45,5.12727272727,1543.13483738,845.209991018
45,5.20707070707,1533.78841007,805.014868154
45,5.28686868687,1524.48929585,759.246091829
45,5.36666666667,1515.24289611,714.866364928
45,5.44646464646,1506.05394922,679.414670344
45,5.52626262626,1496.92659894,657.406277371
45,5.60606060606,1487.86445481,650.299363198
45,5.68585858586,1478.87064646,657.852534654
45,5.76565656566,1469.94787307,679.183946661
45,5.84545454545,1461.09844737,713.272067195
45,5.92525252525,1452.32433463,759.116222828
45,6.00505050505,1443.62718773,815.701903215
45,6.08484848485,1435.00837907,881.693469385
45,6.16464646465,1426.4690293,954.774247764
45,6.24444444444,1418.01003293,1030.67357701
45,6.32424242424,1409.63208128,1102.24211584
45,6.40404040404,1401.33568332,1159.51709484
45,6.48383838384,1393.12118452,1192.05822348
45,6.56363636364,1384.98878392,1193.622104
45,6.64343434343,1376.93854929,1166.29702573
45,6.72323232323,1368.97043095,1120.13492718
45,6.80303030303,1361.08427422,1068.12066023
45,6.88282828283,1353.2798308,1020.70458927
45,6.96262626263,1345.55676889,983.155436018
45,7.04242424242,1337.91468245,955.619439693
45,7.12222222222,1330.35309949,934.464112219
45,7.20202020202,1322.87148972,914.096151787
45,7.28181818182,1315.46927132,889.096242032
45,7.36161616162,1308.14581718,856.303184624
45,7.44141414141,1300.90046046,815.923260807
45,7.52121212121,1293.7324996,770.986727179
45,7.60101010101,1286.64120297,725.648276072
45,7.68080808081,1279.62581306,683.557369749
45,7.76060606061,1272.68555026,647.06081533
45,7.8404040404,1265.81961621,617.191747075
45,7.9202020202,1259.02719687,594.028031047
45,8.0,1252.30746525,577.087174654
46,0.166,129.556543912,31.1440916584
46,0.261,203.939891348,49.2838735157
46,0.507,396.385144264,96.9688010865
46,0.69,539.509954353,135.335172634
46,0.89,695.92051679,164.068004497
46,1.18,922.70761332,234.268599263
46,1.54,1204.23063003,247.320440476
46,1.7,1327.31926037,293.888868966
46,1.86,1429.82575561,353.792567628
46,3.62,1596.50667136,716.928798822
46,7.75,1178.45062753,555.615580845
46,0.1,77.7898099248,18.4918293416
46,0.179797979798,140.371871686,33.768019653
46,0.259595959596,202.84147795,48.9813768497
46,0.339393939394,265.278868005,63.566856736
46,0.419191919192,327.702820593,78.0579861036
46,0.49898989899,390.119647842,96.0155552145
46,0.578787878788,452.532157508,106.560626223
46,0.658585858586,514.941761048,129.691292458
46,0.738383838384,577.349372553,138.486092406
46,0.818181818182,639.755609276,145.14719671
46,0.89797979798,702.160905243,166.700763023
46,0.977777777778,764.565526306,194.208235698
46,1.05757575758,826.969617376,217.165692569
46,1.13737373737,889.373256746,230.629939031
46,1.21717171717,951.776500908,235.052139394
46,1.29696969697,1014.17941821,234.805694651
46,1.37676767677,1076.58208096,233.476698746
46,1.45656565657,1138.98456068,236.064310283
46,1.53636363636,1201.38691427,246.632908146
46,1.61616161616,1263.78957564,265.609093462
46,1.69595959596,1324.38918533,292.481504678
46,1.77575757576,1379.21179438,321.964821828
46,1.85555555556,1427.34185557,352.135685508
46,1.93535353535,1468.89091707,383.796633702
46,2.01515151515,1504.31718854,412.573685266
46,2.09494949495,1534.19620902,436.618108329
46,2.17474747475,1559.12206502,470.066607384
46,2.25454545455,1579.66286275,498.894395706
46,2.33434343434,1596.34168525,516.552174022
46,2.41414141414,1609.63012221,539.133573769
46,2.49393939394,1619.94810947,559.934839229
46,2.57373737374,1627.66677881,577.353599035
46,2.65353535354,1633.11263862,603.41182326
46,2.73333333333,1636.57218346,636.427224112
46,2.81313131313,1638.29643948,661.291148858
46,2.89292929293,1638.505229,653.448629115
46,2.97272727273,1637.391043,631.42372647
46,3.05252525253,1635.12250065,637.665495177
46,3.13232323232,1631.84740469,676.690929648
46,3.21212121212,1627.6954154,722.048735589
46,3.29191919192,1622.78037227,755.296843743
46,3.37171717172,1617.20232756,775.212190128
46,3.45151515152,1611.04930444,774.825409645
46,3.53131313131,1604.39880728,751.271956189
46,3.61111111111,1597.31915858,719.88609047
46,3.69090909091,1589.87062768,703.018003561
46,3.77070707071,1582.10643707,712.669026558
46,3.85050505051,1574.07361521,742.094821577
46,3.9303030303,1565.81375431,768.983101645
46,4.0101010101,1557.36365493,773.559817206
46,4.0898989899,1548.75590309,760.865886248
46,4.1696969697,1540.01935706,753.951838129
46,4.24949494949,1531.17959213,769.134163574
46,4.32929292929,1522.25926997,807.237573226
46,4.40909090909,1513.27848015,856.454793551
46,4.48888888889,1504.255027,897.689553347
46,4.56868686869,1495.20468669,915.771821277
46,4.64848484848,1486.14143696,910.37912728
46,4.72828282828,1477.07765073,891.291275063
46,4.80808080808,1468.02427674,866.557071345
46,4.88787878788,1458.99099376,839.777775672
46,4.96767676768,1449.98634571,810.94478993
46,5.04747474747,1441.01786695,776.827319867
46,5.12727272727,1432.09218842,735.600155721
46,5.20707070707,1423.21513275,691.426208737
46,5.28686868687,1414.39180219,652.153260453
46,5.36666666667,1405.6266532,624.120105632
46,5.44646464646,1396.92356342,610.228465489
46,5.52626262626,1388.28589366,610.915592512
46,5.60606060606,1379.71654118,625.51329724
46,5.68585858586,1371.21798707,653.029936944
46,5.76565656566,1362.79234046,692.449305536
46,5.84545454545,1354.44137725,742.780522149
46,5.92525252525,1346.16657394,802.866106982
46,6.00505050505,1337.96913888,870.837711111
46,6.08484848485,1329.85004065,943.199956411
46,6.16464646465,1321.81003264,1013.77805478
46,6.24444444444,1313.84967541,1073.32657681
46,6.32424242424,1305.96935728,1111.17036905
46,6.40404040404,1298.16931256,1119.56184003
46,6.48383838384,1290.4496377,1098.5247363
46,6.56363636364,1282.81030607,1056.75067594
46,6.64343434343,1275.25118148,1007.11283532
46,6.72323232323,1267.77203007,960.716895105
46,6.80303030303,1260.37253113,923.592992849
46,6.88282828283,1253.05228692,896.436422893
46,6.96262626263,1245.81083145,875.909282121
46,7.04242424242,1238.6476384,856.503828736
46,7.12222222222,1231.56212842,832.751870382
46,7.20202020202,1224.55367571,801.414998576
46,7.28181818182,1217.62161371,762.677652928
46,7.36161616162,1210.76524037,719.593821527
46,7.44141414141,1203.98382302,676.315198797
46,7.52121212121,1197.27660283,636.420564159
46,7.60101010101,1190.64279857,602.139875545
46,7.68080808081,1184.08161005,574.387993888
46,7.76060606061,1177.59222145,553.152829302
46,7.8404040404,1171.17380434,537.897785685
