energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
117.0,228902.954403,1.60593718029e-15,3.47355182866e-11,0.588365026623,0.540681324294,0.610002043208,42829.744483,72794.5111368
118.0,232036.168555,1.55217919389e-15,3.42986972384e-11,0.58359896619,0.538907423537,0.611250436483,43015.1562515,73706.7039928
119.0,234808.192268,1.50065198832e-15,3.38710094083e-11,0.578718413824,0.537150456053,0.612485501533,43115.4734902,74501.6444272
120.0,237226.875027,1.45124539181e-15,3.34521891932e-11,0.573735149262,0.535410152388,0.613707481164,43134.6856315,75182.2259574
121.0,239402.894372,1.40385552849e-15,3.30419808466e-11,0.568660279681,0.533686249058,0.614916611935,43095.2849644,75783.8845164
122.0,241260.005762,1.35838415872e-15,3.26409805435e-11,0.563504268709,0.531995177945,0.616105422127,42986.4981286,76284.2457735
123.0,242591.351822,1.31473902057e-15,3.2253115659e-11,0.558276964958,0.530420723073,0.617235445161,42778.417025,76625.7963522
124.0,243701.060596,1.27283285013e-15,3.18729576323e-11,0.552987629981,0.528860698991,0.618354009264,42522.6929125,76896.2823163
125.0,244555.30032,1.23258316094e-15,3.15002928626e-11,0.547644965563,0.527314881099,0.619461314359,42215.3613098,77085.2723285
126.0,244891.212062,1.19391199538e-15,3.11349153169e-11,0.542257140287,0.525783049723,0.620557555428,41813.592112,77110.2656018
127.0,244948.541807,1.15674564271e-15,3.07766262052e-11,0.536831815311,0.524264989977,0.621642922664,41361.3893499,77047.2020663
128.0,244797.372842,1.12101437676e-15,3.04252336707e-11,0.531376169334,0.522760491627,0.622717601622,40872.6022052,76918.3952235
129.0,244123.383241,1.08665221163e-15,3.00805524962e-11,0.525896922706,0.521269348961,0.62378177337,40297.0667716,76625.4089571
130.0,243164.223104,1.05359667414e-15,2.97424038254e-11,0.520400360684,0.51979136067,0.624835614626,39677.0384281,76243.2954043
131.0,241880.312972,1.02178861262e-15,2.94135282271e-11,0.514892355807,0.51839235842,0.625850246548,39011.4082946,75766.1438448
132.0,240262.63558,9.91171825606e-16,2.9091801177e-11,0.509378389396,0.517029397881,0.626844731844,38298.8581045,75187.4419916
133.0,238156.71646,9.61693277966e-16,2.87759882353e-11,0.50386357219,0.515678144697,0.627829868456,37516.1425309,74456.9454939
